avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
34,4.69,15,3.08,15.75,2.28,0
42.5,4.03,21.33,0.94,18,0,0
37.5,2.6,13.25,3.63,20,2.12,0
40.75,2.77,17,0.71,14.25,4.92,0
38.75,8.01,16.67,3.4,15.25,2.17,0
28.5,4.5,11,6.16,15.67,2.62,0
34.75,4.21,8.67,4.03,13.33,1.25,0
38.75,3.63,15.33,3.3,17.25,1.3,0
37.33,1.25,13,4.85,15,2.16,0
41.5,0.87,9,4.12,17,1.73,0
39.67,8.99,9,0,16,5.15,0
31.67,1.25,15.33,4.03,19.25,2.77,0
29,4.06,13.5,5.32,14.75,4.55,0
38.25,2.49,15,5.1,14,1.73,0
36.75,1.3,10.5,4.97,14.5,2.29,0
37,4.06,20,1.41,13,1.22,0
35.25,5.54,16,2.74,17,2.35,0
33.5,2.6,18.25,4.21,14.75,3.83,0
39,6.6,18.75,2.86,17.75,3.49,0
37,1.22,18.33,4.5,15,4.97,0
39,0.71,11.75,2.95,13.5,3.57,0
33.5,7.26,10.5,2.06,11.25,2.59,0
41,2.83,12.25,1.09,13.33,4.11,0
24.75,4.44,11.75,1.09,21.75,2.28,0
36,5.61,11.75,3.83,16.75,3.03,0
38.67,1.25,15.33,2.87,16.5,4.03,0
39,1.87,17.5,2.5,14.25,3.9,0
39,4.74,13.75,2.68,15.5,5.72,0
37.75,5.07,15.33,1.7,15.5,2.06,0
25,3.24,10.75,5.12,14.5,2.87,0
36.75,4.82,15,3.54,19.25,0.43,0
34.5,2.6,11.75,6.14,17.33,2.62,0
34.5,3.35,10.33,3.4,16.5,3.35,0
40.5,3.35,14.25,3.27,15.5,2.6,0
33,5.2,14.25,2.68,15.25,4.76,0
29.25,3.27,15,4.95,18.5,3.04,0
43.75,4.6,13.75,3.83,14.25,3.96,0
41,1.58,15,2.45,16.67,1.7,0
37.75,1.3,18.75,2.86,21,2.55,0
33,7.26,12,1,17.5,4.5,0
27.5,7.76,8.67,5.79,17.25,4.92,0
32.25,0.83,14,2.35,15.25,5.63,0
39.5,3.35,16.25,2.95,11.25,3.9,0
33.33,2.05,15.33,6.02,18.75,1.92,0
35.67,2.05,16,3,14.75,0.83,0
33,7.35,16.25,4.82,16.5,2.69,0
28,3.61,19.5,4.72,17.75,5.36,0
34,4.85,20.5,2.18,14.5,3.5,0
37.5,4.5,17.75,4.26,11.67,4.71,0
29.75,5.45,12.5,5.59,19.25,3.56,0
34,8.54,17.75,2.38,15.5,5.36,0
34.5,4.5,15,3.08,18,2.12,0
25.25,4.76,15.67,0.94,19.33,4.64,0
36.75,5.36,17.25,2.59,19.8,2.64,0
36.5,3.57,14.75,5.76,9.5,5.22,0
36.5,2.87,13.25,2.49,15.75,2.86,0
38.5,5.85,13.25,3.34,14.5,4.15,0
29,2.12,15.75,3.11,16.5,2.06,0
31.5,4.97,19.5,1.66,15.25,2.77,0
40,3.67,16.75,1.79,15.5,4.15,0
34.5,2.6,13,1.41,19.33,1.89,0
39,5.2,12,2.12,13.75,4.6,0
37.75,6.38,17.25,0.83,11.75,8.23,0
19.33,8.22,17.25,2.28,23,6.48,0
30.67,0.47,18.67,6.18,18.33,2.87,0
34.25,3.7,18.5,5.68,11.25,1.3,0
33.5,1.5,22.5,1.12,15.75,2.28,0
32,4.55,18.33,1.7,15.5,5.68,0
42.75,3.77,14.5,2.29,19,1.22,0
31,4.42,17.5,5.5,22,2.55,0
40.5,3.35,21.33,0.47,13,7.97,0
36.5,11.19,19,2.92,21,2.12,0
32.5,3.2,17.33,0.94,15,2.45,0
42.5,2.29,16.5,3.35,10.75,2.95,0
30.67,6.55,15,4.64,19.67,2.05,0
32.75,2.05,16.75,8.07,16.75,3.03,0
33,6.48,15.33,3.77,22.75,1.09,0
37.25,4.97,13,3.24,18.75,2.17,0
33.75,7.5,19.75,2.86,13,1.41,0
41.25,1.79,19,5.1,15,8.86,0
35,1.73,17.5,3.28,20,1.22,0
29.25,5.45,19.75,1.3,20,3.67,0
37.25,3.27,9.67,0.47,21.5,0.5,0
36.25,2.17,15.25,3.11,16.75,5.36,0
39.5,4.5,17.5,2.29,17.5,2.29,0
40.75,6.02,8,5.39,15.75,2.49,0
25,9.25,16.33,4.64,17.67,2.87,0
39.25,5.36,15,2.12,17.5,2.06,0
38,4.08,19,1,18.67,2.62,0
37,1.22,15.75,1.92,17.25,3.56,0
41.67,2.05,21.67,1.7,18.5,2.5,0
39.5,2.87,18.5,1.66,19,1.58,0
32,7.55,14,1.22,21.5,1.5,0
39,3.08,13.75,4.26,18.75,2.59,0
38.75,4.76,15.75,4.44,11.75,5.58,0
35,2.74,14,1.22,13.5,2.87,0
39.75,4.44,8.5,5.32,15,5.52,0
34.75,4.76,16.75,2.49,18.75,6.3,0
29.75,2.95,15.5,3.91,17,4.36,0
37.25,3.7,18.5,1.8,19.25,1.79,0
33.5,1.5,13.25,3.7,18.25,2.17,0
36.25,3.83,11.67,4.71,13.33,2.36,0
36.5,9.73,15,2.12,14.5,4.15,0
31,1.41,10.67,3.4,13.33,4.11,0
25.67,1.25,14.5,4.92,22.33,1.25,0
36.33,2.49,15,3,16.5,4.33,0
36.75,0.83,13.75,5.36,20,0.82,0
38,1.73,16.25,1.64,16,3.74,0
38.25,10.5,13.5,2.6,13.5,7.4,0
31.5,2.6,18.25,2.77,18.25,3.7,0
34.75,7.79,14.5,4.27,15.25,3.11,0
39.75,4.26,11.5,2.29,18.5,3.77,0
34.5,1.5,11.75,5.07,13.75,2.86,0
37,4.58,12,1.41,16.67,1.7,0
33.25,8.04,14.5,3.5,15.4,5.08,0
22.75,6.34,18,2.16,15.67,1.25,0
33.75,7.69,15,2.92,11,1.22,0
37.25,3.34,10.25,5.58,16.5,4.03,0
31.5,3.35,14,3.24,12.25,5.07,0
29,7.48,15.75,1.48,15.33,3.4,0
40,8.52,15.33,3.3,12,0,0
28,5.79,15.5,3.2,13,2.24,0
34.5,8.5,13.25,3.49,14.25,4.09,0
42.5,4.33,20.75,2.77,15.33,5.25,0
36.25,4.71,21.5,2.6,21,1.87,0
30.75,7.79,13.25,3.56,19.25,2.17,0
39,4.74,14.25,4.26,18.75,3.27,0
33.25,1.09,21.25,0.43,20,2.12,0
33.5,1.5,13.33,7.41,16.25,2.49,0
39,5.87,16.5,3.57,12.5,1.12,0
28.5,2.6,17,1.73,14.75,3.7,0
32.5,8.9,14.67,4.5,15.33,5.44,0
33,4.9,21.6,1.96,14,4.9,0
32.5,7.26,19,3.74,12,1.63,0
33,5.52,13.67,3.4,15,1.63,0
39,3.67,18,5.2,16.75,3.49,0
34,1.22,16.25,4.15,13,3.39,0
38,1.41,16,4.06,16,4,0
36.4,8.09,10,4.69,17.5,3.35,0
32.75,2.17,15.75,3.34,14,3.08,0
33,4.9,9.33,4.5,21,0,0
43,2.94,12.33,4.5,13.33,5.91,0
36,2.55,17.5,0.87,13,1.73,0
39.75,1.3,16,5.34,12,2.24,0
36.75,3.77,14.5,3.04,14.5,3.2,0
30,2.45,18,0,17.5,2.87,0
34.75,6.94,12,0,16.67,1.7,0
41,1.87,12,2.92,6.5,2.69,0
40.25,1.79,17,3.67,14,2.12,0
33.67,8.34,17.33,2.62,13.5,0.5,0
35,1.41,9.25,1.09,15.33,5.73,0
29,1.41,12.67,2.87,11.75,4.55,0
28.75,6.5,14,4,13.25,1.3,0
38.25,4.44,15.25,3.49,14,1,0
35.5,2.5,18,3.08,15.25,2.17,0
40.75,3.63,14.25,1.79,17.5,3.91,0
36.75,5.36,14.5,4.27,17.5,3.2,0
29,1.87,14.75,3.42,14.5,3.5,0
34.5,6.87,13.67,5.44,16,3.56,0
36,2.35,18,2.94,13.67,3.09,0
35.75,2.77,13.5,2.87,11.75,5.02,0
36.5,9.29,14.5,3.57,19.25,3.11,0
30.33,3.77,14.5,6.02,19,3.74,0
27,2.45,14.67,2.87,13.25,6.1,0
36.75,4.92,13.25,3.49,19.5,2.87,0
38,2.92,12.25,4.44,14.5,4.82,0
36,3.08,13.75,3.19,15.25,0.83,0
38.5,8.96,18.5,2.29,17,5.2,0
27.75,2.59,15.67,2.87,21,4.32,0
25.25,10.62,18.33,2.87,19,1.41,0
37,2.83,16.75,6.42,15,0.82,0
30,0.82,19.33,0.94,21.5,0.5,0
37,2.16,18.33,1.7,19.25,3.11,0
38.5,5.68,14.25,4.15,16.5,3.2,0
30,2.55,14,3.74,18.75,4.87,0
28.5,4.03,17,2.24,16.25,2.86,0
37.75,3.42,17.75,5.26,16.25,2.68,0
37.25,2.49,19.75,1.79,12.75,7.15,0
39,5.83,12.5,3.04,16,3.74,0
34,7.25,12,2.55,22,3.67,0
23.25,6.76,13,1.41,16.33,2.62,0
39.75,4.6,16.5,4.5,17.5,2.87,0
39,1.63,23.5,0.5,18,4.24,0
36,4.24,15.75,2.86,9.25,2.49,0
38.75,8.26,19.75,0.83,16.25,3.49,0
18.33,0.47,11,2,20.5,2.18,0
26.67,0.47,10,2.83,15.5,3.77,0
37.5,4.33,19.75,4.26,14.5,2.5,0
40.75,3.27,18.25,4.76,17.75,4.02,0
33.25,1.79,16.25,4.21,17.67,2.05,0
40.75,7.22,11.25,6.5,18,3.32,0
23.5,0.87,16.25,4.87,13,8.22,0
25.5,7.02,14.75,3.42,19.25,1.48,0
40.25,1.3,14,3.74,10,6.16,0
29.25,9.04,18.75,4.6,17,1,0
32.25,6.5,15,0,15.33,2.87,0
39.25,8.7,11.75,4.32,13.5,5.68,0
30.33,0.94,16,1.58,19,1.63,0
28.75,3.27,15.75,3.9,16.25,1.3,0
40.75,5.31,14.5,1.66,12.5,2.18,0
32,1.41,14.67,0.94,11.25,1.48,0
36,3.94,17,4.18,11.75,5.02,0
38.75,3.7,10.75,4.92,10.25,4.92,0
29,3.39,12.5,1.5,17.75,2.77,0
27,3.74,10.25,4.09,17,3,0
35.75,0.43,19,2.92,14,4.69,0
29.75,4.82,18.25,3.19,10,3.46,0
33,8.75,9.5,1.5,16.67,1.25,0
38.75,7.33,16.67,1.7,15.33,4.92,0
29.25,3.27,14.75,3.77,14.75,3.9,0
26.5,7.09,13.33,4.64,20.33,0.94,0
42.67,3.3,14.75,2.95,16.67,1.25,0
33,0,14.25,3.27,20,0.82,0
33.75,4.44,17.25,3.27,19.25,3.56,0
30.75,1.92,14.75,1.92,15.5,4.56,0
28.75,1.3,12.25,1.92,16,1.22,0
27,4.74,16,1.22,17.25,2.59,0
39,4.24,15,5.89,17.5,1.8,0
32.5,2.87,17.25,3.27,15.25,2.17,0
34.5,3.64,12.25,2.77,18,1.87,0
38,6.28,11,6.04,18.75,1.92,0
27.75,3.9,15.75,7.05,15.25,2.17,0
35.25,5.54,18,2.12,14.25,6.42,0
41.75,3.19,18.5,3.64,14.25,4.49,0
38.5,0.87,17.75,4.02,13,1.41,0
30.25,7.82,13.25,4.32,15,3.67,0
33.5,4.15,15.5,2.29,17,5.05,0
29,4.06,17,1.63,11.33,7.41,0
31.5,8.08,17,3.27,19,1.41,0
33,4.24,14.5,2.5,19,2.83,0
37.67,4.19,19,1.41,12.25,2.05,0
37.67,4.19,19,1.41,12.25,2.05,0
32.38,8.41,16.62,2.4,15.42,6.55,0
32.38,8.41,16.62,2.4,15.42,6.55,0
35.5,4.92,13.75,4.02,17,7.81,0
36.33,0.47,12,8.6,16,3.32,0
35.67,2.05,21,2.45,17.5,1.8,0
37.5,1.12,13.75,2.59,17,5.15,0
33,10.84,11.5,6.5,13,1.58,0
33.5,6.18,17.5,3.5,13.25,5.31,0
36.75,5.76,16.25,3.03,14.75,1.79,0
41.25,1.92,15,1.87,8,4,0
36.5,5.55,18.25,3.34,16,5.52,0
36.25,7.46,16.67,1.25,13,4.06,0
35.75,5.49,13.33,1.89,12.33,6.94,0
22.67,3.09,14.75,5.31,11.33,0.47,0
35,7.07,19.67,4.71,13,1.73,0
37,1.41,21.67,1.7,12.75,4.92,0
36,2.55,19.5,3.84,12.75,2.49,0
39.25,2.95,17.75,1.79,16.75,4.26,0
32,11.07,18.5,2.29,22.5,1.5,0
29.75,3.9,19.75,1.3,14.25,4.49,0
38,4.47,12.25,2.17,18.25,4.26,0
35,7.52,10.75,1.79,18.5,2.29,0
29.75,6.02,16,3.39,10.5,6.98,0
33.5,4.61,13.25,2.49,13.5,2.06,0
30,1.58,19.67,1.25,20,2.94,0
29.5,4.15,13.5,3.64,20,3,0
42.67,4.03,11.75,3.96,15.33,2.49,0
31.8,2.4,16.75,9.18,13.25,1.64,0
35.67,4.03,14,4.18,18.67,0.94,0
39,8.49,16.5,3.35,16,5.35,0
30.5,4.27,20.25,2.49,20.75,2.17,0
33.75,5.93,18.5,4.33,20.75,2.86,0
39.33,4.71,16.25,4.82,15,4.24,0
36.67,0.94,21.67,1.7,15.25,2.38,0
35.75,4.09,10,5.1,16.5,2.6,0
37.75,5.89,13,4.24,18.5,5.89,0
24.25,7.66,17.25,4.32,16,2.16,0
30.25,4.09,12,3,19,4.42,0
37,5.74,18.67,2.05,11,4.32,0
34.25,1.3,20.25,2.17,17.75,2.17,0
36.67,3.3,12.67,3.3,16,3.74,0
38.75,5.63,13.5,3.2,12.25,4.87,0
29,5.66,15.67,2.62,20,4.74,0
33.75,3.9,16.67,3.68,21.75,2.49,0
42.25,2.38,20,4.74,20.75,2.77,0
37.75,1.64,20,2.55,17,4.53,0
35,4.74,19.5,2.29,16.25,6.65,0
34.75,8.32,13.5,0.87,20,1.22,0
28.5,5.41,16.75,1.09,15.25,4.82,0
31.25,2.59,16.25,6.34,16.5,4.97,0
38.25,2.77,18,3.24,16.25,3.03,0
38.25,1.3,17,3.24,19.67,1.25,0
41,3.39,15,2.55,12,3.54,0
36.5,6.42,9.67,5.56,17.33,5.19,0
23,1,10.5,5.41,23,4,0
33.25,3.34,12.25,1.09,13.25,6.02,0
36,3.67,15.25,3.49,13.75,1.3,0
31,1.41,17.5,0.5,15.5,3.91,0
39.25,3.49,13.75,4.44,13.75,1.79,0
37.5,6.87,13.25,3.56,17.25,2.86,0
23.75,6.34,11.25,6.94,17.5,1.8,0
37.5,4.5,12.75,5.49,14.75,3.83,0
37.5,4.5,13.25,3.96,17,2.35,0
35.25,3.34,10,3.81,16.75,3.11,0
35,8.6,16.25,2.28,12.75,4.97,0
31.75,6.72,9.5,4.03,15,1.87,0
23.5,6.65,8.5,5.12,14.5,3.2,0
29.75,5.21,14.67,3.3,16.67,1.89,0
32.33,2.62,18,4.74,14,1.63,0
31.67,4.92,13,2.83,16,3.74,0
35,8.4,15,2.55,19.25,3.03,0
36.75,6.18,9.5,2.29,14.25,5.4,0
31.25,4.6,14,1.87,18.75,1.92,0
45.75,2.49,11.5,6.02,20.25,1.92,0
44.5,2.5,21,0,22.75,1.3,0
41.75,1.79,18.75,2.28,18,3.94,0
36.5,4.15,16.25,2.68,14,7.11,0
25,3.24,15.25,2.38,19.5,6.54,0
30.75,6.06,14.75,5.12,18.5,3.77,0
39.5,5.41,10,3.74,15.33,3.09,0
36.25,2.17,16,3.67,8.5,6.5,0
36.5,5.02,13,1.87,15.5,2.06,0
41.33,4.11,10.25,4.26,15.33,3.68,0
28.25,7.95,18,5.61,20.5,2.06,0
23.33,7.13,12.5,1.5,17.5,2.5,0
35.25,4.44,12.75,3.34,14.75,3.77,0
36.5,0.87,17.75,2.17,13.25,4.26,0
36.75,1.3,13,3,16.5,2.6,0
40.25,7.5,14.75,3.49,13,3.54,0
25.75,7.66,12.25,6.61,17.5,3.77,0
26.5,9.1,16.33,3.3,11.33,1.7,0
37.25,3.7,11,7.12,16,1.41,0
34.25,1.79,12.75,3.96,17.25,0.83,0
38.75,2.17,14,3.61,16,2.45,0
36.25,6.38,24,0.71,17.25,3.42,0
31.33,1.25,14.25,1.48,15.33,2.62,0
34,3.54,14.5,5.17,13.25,4.44,0
40.75,4.26,12.5,4.09,16.25,8.26,0
30.75,2.49,17,1.41,20,1.41,0
36.75,2.59,19.25,1.79,18.5,1.5,0
41.75,4.82,18.75,0.83,15.25,5.36,0
33,3.32,13.5,1.66,21.5,2.29,0
29.67,2.05,15,0,18.75,2.86,0
41.67,4.5,9,3,20.25,0.83,0
36.75,3.56,12,1.22,14.67,5.31,0
34,9.46,13.25,3.49,17.75,3.27,0
35,7.65,11,5.24,18.25,8.84,0
33.75,2.49,15.25,1.79,20.5,1.5,0
34,7.65,18.67,2.62,19.67,1.25,0
39.75,1.3,16.5,2.6,16.75,1.3,0
36,4.24,18.25,4.92,12.33,2.62,0
34.75,3.34,11.75,2.86,15,2.55,0
32,1.41,16.67,1.25,18.5,1.8,0
28.25,3.7,17.5,4.5,19.5,3.2,0
39.25,3.96,16,2.45,11.75,2.95,0
35,1.41,21,2.94,13.33,3.4,0
34.5,3.35,19.25,4.26,16.25,5.45,0
36,3,12,0,13.5,4.5,0
32.75,4.02,17.75,1.64,22.5,3.35,0
29.5,1.66,17.75,2.17,13.75,6.8,0
36.5,11.24,15.33,3.09,13.67,4.19,0
37.75,2.77,17.5,2.87,19,2.45,0
38,1.41,9,4.64,13.67,4.03,0
34.75,7.12,9.75,4.97,11.5,3.2,0
24.67,2.87,12.67,1.7,12,6.36,0
27.25,4.44,13.5,4.03,15.75,2.49,0
40.25,4.26,16.5,2.29,13.25,4.76,0
30.5,4.5,14.25,3.96,15.25,2.05,0
35,2.12,12.33,3.3,17.25,1.3,0
31.75,9.73,13.75,1.48,19,3.74,0
29.5,4.33,15.75,2.28,19.75,3.27,0
36,4.24,15,2.45,11.67,8.22,0
34.75,8.67,16.67,1.89,16.67,3.4,0
28.5,5.41,16.5,3.2,18.75,1.09,0
32.5,5.5,14.25,2.28,12.5,5.59,0
34,1.41,15,1.63,13,2,0
23.6,4.32,19.75,2.38,15.5,2.5,0
37,3.74,14.5,3.2,15.67,2.62,0
34.5,3.5,16.5,4.56,17,5.34,0
31.5,8.44,18.5,1.5,12.75,6.98,0
38,5.1,15,2.16,10.75,3.34,0
35.25,6.76,11.25,4.32,18.5,4.15,0
25.25,4.6,17,7.25,18.25,2.17,0
43,2.35,14.75,1.3,14.25,4.15,0
34.5,3.5,12,0.71,19.25,4.92,0
34.75,7.05,10.75,2.17,19,2.45,0
34.25,3.27,14,3.39,18.75,3.77,0
33.5,2.87,13,1.22,17,6.82,0
27,2.55,15.75,3.56,16,2.55,0
39,3.67,15.67,4.11,17.75,1.79,0
36,1.87,10.75,7.6,11.75,4.92,0
38.75,2.17,13.25,1.64,15.75,3.11,0
30.5,14.5,12,4.12,17,1,0
28.25,5.31,15,0,13,5.72,0
42.5,2.5,15.25,2.95,16,2.45,0
34.5,4.5,14.75,3.7,18.75,2.59,0
37.33,3.09,17.75,0.43,11.33,0.94,0
31.5,15.37,12,3.08,14.5,2.5,0
37.33,1.25,15.33,4.19,13.25,2.17,0
29,4.53,18.5,3.57,15.5,3.35,0
34,6.04,16.5,2.29,10,4.12,0
37.5,1.12,13.5,4.39,18.75,2.17,0
39,2.35,13,3,13.25,2.68,0
38,7.04,16.67,3.3,13.33,1.89,0
29.25,5.63,19.75,3.19,18.75,3.9,0
25.75,7.15,16.75,2.68,15.75,3.9,0
43.67,3.3,15,3.94,15.67,3.86,0
32,6,15,6.04,15,4.85,0
32.25,5.12,17.33,1.7,16.25,3.34,0
28,9.8,12.75,3.34,14,5.48,0
30.67,3.3,12,0,13.33,2.62,0
28,2.83,15.5,2.96,22,1.41,0
38.33,3.3,17,2.16,14,3.67,0
36,0,18.25,1.3,14,2.12,0
38.5,4.82,11,2.92,13.5,2.6,0
35.25,6.5,11.75,0.43,17.5,2.29,0
25.5,2.69,17,1.41,21.75,2.49,0
27.75,11.45,15.75,4.49,15.75,3.9,0
29.75,7.36,17.5,2.87,16.5,3.2,0
30.25,3.9,14.67,4.03,14.5,2.29,0
36,7.84,14.5,2.6,17,1,0
31.75,1.64,10,5.1,16.5,3.84,0
30,3.67,11.25,2.28,14.25,2.28,0
40.75,3.49,16,3.46,17.5,1.5,0
35.25,2.49,14.75,2.68,12,5.52,0
39.25,4.02,16,0.71,13.25,7.26,0
39.5,8.08,15.75,1.92,16.67,1.25,0
30.25,4.44,17.75,3.49,19.75,1.09,0
37.5,2.06,12.33,2.49,17,3.56,0
37.25,7.95,18.5,7.83,16,2.24,0
35.67,4.03,16.25,3.42,15,4.24,0
32.75,2.17,12,3.67,14.75,1.64,0
37.75,6.42,14.5,4.27,14.33,3.77,0
34.25,1.79,10,3.74,19,4.06,0
33,5.66,13.75,2.86,21.75,2.49,0
39,4.24,16.33,1.7,15,3.32,0
35,2.92,13.25,4.92,14.5,2.18,0
39.5,1.5,19,2.74,13.25,4.26,0
36,7.35,18.25,2.28,17.25,4.87,0
32,3.24,16,5.24,20.25,3.11,0
34,5.61,13.75,4.6,18.75,2.86,0
40,2.35,20.33,2.62,17.25,4.15,0
38.75,1.79,16.25,4.87,16.5,6.18,0
39.5,7.57,12.33,2.05,19.67,2.87,0
26,2.83,20.25,1.3,16.33,3.3,0
31.25,3.63,13,6.2,13.75,5.49,0
40.5,3.2,20.25,2.28,7.33,5.56,0
27.25,12.97,14.33,5.73,13.5,3.2,0
31.67,9.03,18.67,2.05,17.5,2.87,0
37.5,9.6,20,1.22,18.5,2.18,0
33.75,2.49,14,2.12,15,8.15,0
36,3,13.25,3.49,14.67,2.49,0
42.25,2.95,10,3.27,14.5,2.6,0
31.25,4.76,8.67,4.03,11.75,5.07,0
37.25,3.03,19.5,0.5,16.67,3.68,0
32.75,6.83,5.5,2.5,12.25,5.31,0
24.67,3.3,12,0,14,4.55,0
34.67,2.62,12.25,6.34,18,2.45,0
36,2.16,17,4.08,14.25,2.28,0
31.5,2.69,17.67,5.44,17,1,0
41,3.41,18,1.67,14.5,0.5,0
27,3.08,20,0.71,20.5,1.66,0
29,1.41,10,3.56,18.25,3.9,0
36,6.28,17.75,2.17,16,2.55,0
38.25,3.9,18,3.67,19.5,2.29,0
32.25,5.76,14,4.36,18,2.12,0
37.75,5.07,15.5,3.2,14.75,1.79,0
34.5,2.6,20,4.74,20.5,2.87,0
23.75,5.36,11.75,6.22,14.25,3.77,0
41.25,3.77,15,6.63,11.5,2.69,0
36.75,1.3,13.5,3.35,15,2.55,0
37,1.22,17.5,4.92,12.5,3.64,0
38.5,7.09,11.5,6.8,16,4.74,0
27.5,6.42,16.33,2.62,14.67,3.86,0
26,3.61,15.75,2.95,14.25,6.3,0
40.33,1.25,14.75,2.17,15,2.45,0
35,1.22,17,1.22,14.75,3.27,0
35,2.92,18.75,3.11,16.5,2.96,0
37.67,8.34,15,2.45,14.33,8.18,0
33.25,1.79,15.67,2.87,13,3.74,0
32.75,6.94,14.75,2.17,15,2.45,0
42.75,4.15,20.25,0.83,12,2.12,0
41.5,1.5,11.5,4.61,14,4.69,0
33.25,8.64,11.75,7.85,11.75,2.17,0
31.25,4.71,17.25,3.03,17.5,3.77,0
25.5,3.35,13.25,1.09,18.25,1.79,0
32.5,10.5,15,1.63,18.67,1.7,0
38.25,0.83,19,4.18,15.25,2.38,0
36.25,3.56,19.33,2.36,15.33,1.25,0
42.33,2.87,16,2.55,21,0,0
33.33,2.05,12.25,3.03,18.67,3.3,0
23.67,2.36,9.67,1.25,15.33,4.03,0
37.67,5.44,16,1.41,10,6,0
39,3.74,17.5,3.64,13.5,3.2,0
33.5,2.87,11,1.22,17.5,3.35,0
36,4.24,14.33,0.47,15.67,2.62,0
33.25,2.95,12.75,1.92,12.25,6.87,0
32.25,7.46,17.5,2.6,16.5,3.91,0
39.5,3.84,18,2.55,18,1.73,0
37.5,1.12,17.75,1.64,16.5,2.69,0
36.75,3.27,11,7,15,4.24,0
29.5,14.5,18.25,1.79,18.25,5.93,0
25.25,7.33,16.5,1.5,21.5,2.87,0
32.33,3.3,15.5,1.5,18.33,5.25,0
39.5,6.54,15.75,1.3,9.25,7.36,0
31.5,4.5,15,1,15.5,3.5,0
36,2.12,14,2.55,17.25,2.86,0
33.75,5.36,20.5,2.96,18.75,4.6,0
29.25,2.86,19.75,2.17,18.5,2.06,0
34.75,5.07,17.75,3.42,12.75,3.27,0
38.25,5.76,18.25,3.7,14,4.85,0
32.5,3.5,13,2,19.75,1.48,0
36.5,4.15,16,2.74,16.75,2.49,0
29,3.67,16,2.55,9.25,3.56,0
25.25,4.76,15,5.1,14,4.12,0
38.33,4.99,14.33,1.7,10.5,3.5,0
34.2,3.6,16.5,2.69,14.75,1.79,0
34.67,6.85,9.5,3.57,14,5.35,0
34,12.14,16.5,3.35,20.75,2.95,0
28.5,4.72,15.25,4.02,18.5,6.8,0
31.33,6.13,15.33,4.92,15,2.12,0
41,3,17.75,1.79,18.25,2.77,0
31.25,1.3,14.75,5.93,17.5,2.18,0
36,3.67,20.75,0.43,16,2.24,0
34,12.51,19.75,1.09,19.75,4.71,0
30.25,2.59,21,1.87,21.25,0.43,0
30,3.67,21.25,1.09,21.75,0.83,0
40.67,3.68,22.67,1.89,8,4.97,0
36.5,2.29,17.25,3.77,14.75,5.89,0
41.25,3.27,15.25,6.06,23.25,1.48,0
35.25,5.36,18.75,2.86,18.25,4.44,0
28.25,5.72,16.25,6.1,14.5,5.12,0
39.5,3.57,18.75,2.49,15,7.58,0
32.25,3.9,18.25,4.26,20,2.12,0
35.5,5.41,18,4.32,13.33,2.36,0
37.25,7.15,12.25,6.57,17.25,2.86,0
31.5,3.35,12.67,3.3,19.25,1.09,0
35.5,1.5,10.5,5.59,19.25,1.92,0
36.25,3.77,12.25,8.26,20.25,2.59,0
38.5,1.5,18.75,3.9,20,0.71,0
36.75,3.27,15.75,0.83,14,2.94,0
39.5,8.29,13.5,6.22,18.5,5.12,0
24.67,1.7,13.75,2.28,15.67,6.18,0
24,2.12,13.33,3.4,14,7.91,0
42.67,1.7,21.67,0.94,18,2.55,0
32.5,6.65,18.75,3.9,16.33,3.3,0
34.5,11.32,21,2.12,11.25,5.12,0
39.75,5.36,15.5,2.87,14.25,1.92,0
31,3,16.5,2.96,17.5,0.5,0
33,6.36,11.5,2.18,12.25,2.17,0
38.75,5.63,12.25,2.28,16.75,3.49,0
35,4.24,14,5.05,18.25,4.21,0
37.75,5.36,16,3.56,11.67,0.47,0
36.75,6.06,12.75,3.11,17.25,3.49,0
28,1.87,17.75,4.71,19.25,0.83,0
36,4.9,16,2.83,17.67,4.19,0
30,4.55,16.25,4.76,21,2.12,0
36,0,10.5,5.32,14.33,4.03,0
39,6.6,8.25,3.77,5.75,3.27,0
31,2.92,9.33,4.19,14.75,4.6,0
30.5,5.02,15.75,2.86,14,1.22,0
40.5,2.69,14.5,3.77,15.75,3.11,0
36,0,14.33,2.62,18,4.53,0
35,5.05,17,2.12,15.33,3.09,0
37.5,6.87,15.75,1.48,16.5,1.5,0
24.25,7.26,15.75,5.8,13.25,5.31,0
29.25,6.06,10.67,8.06,15.25,4.02,0
40.25,3.19,15.25,1.3,17.75,2.38,0
33.75,1.3,19.5,1.5,14.5,6.26,0
37.75,1.09,17.33,0.94,16,2.94,0
34.5,7.23,7.67,4.03,17,2.12,0
27,2.55,14.75,1.64,15.75,1.48,0
28.67,1.25,19.33,5.91,23,1.41,0
40.5,4.5,17.33,3.3,16.67,2.62,0
35.25,1.3,17.25,3.27,17.67,4.03,0
35.75,3.63,9.67,5.31,15.25,3.96,0
36.75,1.3,13.75,2.05,13,5.79,0
31.75,2.05,15.5,4.97,16.25,4.02,0
33.5,7.02,15.5,5.22,18.25,0.83,0
40,1.73,18,4.74,15.25,2.77,0
36.75,2.59,16.33,4.64,12,4.08,0
39.75,5.54,13,2.16,9.5,2.69,0
32.33,4.99,18.5,2.87,19,3.74,0
28,1.73,15.75,3.9,16,3.74,0
34,3.74,10.33,1.7,15.25,3.56,0
33.75,3.9,16.5,4.5,15.33,1.25,0
