avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
47.5,0.5,18,0,13.25,1.3,0
47.5,0.5,18.25,0.43,13.5,1.12,0
47.5,0.5,18,0,15,0,0
47.5,0.5,18,0,15.25,0.83,0
47.5,0.5,18,0,15,0,0
47.5,0.5,18,0,13.75,0.83,0
47.5,0.5,17,0.82,12,0,0
47.5,0.5,17,0,11.75,0.43,0
47.5,0.5,17.25,0.83,10.33,0.94,0
47.67,0.47,18,0,10.33,1.25,0
47.5,0.5,18,0,12,0.71,0
47.33,0.47,18,0,13.5,1.12,0
47.5,0.5,18,0,15.25,0.43,0
47.5,0.5,18,0,14.75,0.83,0
47.5,0.5,18,0,14,1,0
47.75,0.43,19,0.71,13.25,0.83,0
47.5,0.5,20,0,14,1,0
47.5,0.5,19.33,0.47,14.33,0.47,0
47.5,0.5,19,0,15,0.71,0
47.67,0.47,18.75,0.43,14.67,0.47,0
47.75,0.43,18.5,0.5,14,0.82,0
47.33,0.47,18.33,0.47,15.25,1.09,0
47.5,0.5,18.5,0.5,14.5,0.5,0
47.5,0.5,18.25,0.43,14.75,0.43,0
47.5,0.5,18,0,14,1.22,0
47.5,0.5,18,0,13.67,0.94,0
47.5,0.5,18,0,12.75,0.83,0
47.67,0.47,18,0,12.67,0.94,0
47.5,0.5,17.5,0.5,11.75,0.43,0
47.25,0.43,18,0,11.5,0.5,0
47.25,0.43,17.5,0.5,11.5,1.12,0
47,0.82,16.67,0.47,9.75,0.83,0
47.5,0.5,16.25,1.09,9,0.71,0
47.5,0.5,17,0.71,10.33,1.7,0
47.5,0.5,17.75,0.43,11.5,0.5,0
47.5,0.5,18,0,11.67,0.47,0
47.5,0.5,18,0,12.5,0.5,0
47.67,0.47,18,0,12.33,0.47,0
47.5,0.5,18.25,0.43,12.5,0.5,0
47.33,0.47,18.33,0.47,13.25,1.3,0
47.75,0.43,18.5,0.87,12.33,0.47,0
47.75,0.43,18.25,0.43,10.25,1.09,0
47.5,0.5,18,0,9.25,0.83,0
47.25,0.83,18,0,9.25,0.43,0
46.5,0.5,18,0,9.25,1.09,0
46.5,0.5,18,0,10.75,0.83,0
46.75,0.43,18,0,12,0,0
47.25,0.43,18,0,10.75,1.3,0
47.5,0.5,18,0,9,0,0
47.5,0.5,18,0,11,0.71,0
47.5,0.5,18.5,0.5,12,0,0
47.67,0.47,18.75,0.43,12.33,0.47,0
47.5,0.5,19,0,11.75,0.43,0
47.5,0.5,18.33,0.47,12,0,0
47.6,0.49,18,0,12.25,0.43,0
47.5,0.5,18,0,13,1.22,0
47.5,0.5,18,0,15.25,1.48,0
47.33,0.47,18.33,0.47,16.75,0.83,0
48,0,18.5,0.5,17,0.71,0
48,0,18,0,15.75,0.83,0
48,0,18,0,16.5,0.5,0
48,0,18,0,16.75,0.83,0
47.75,0.43,18,0,15.75,1.3,0
48,0,18.25,0.43,11.25,0.83,0
47.75,0.43,18,0,9,0,0
47.5,0.5,18.6,0.49,12.5,0.87,0
47.75,0.43,18,0,13.67,1.25,0
48,0,18,0,14.5,0.5,0
48,0,18,0,14.75,0.43,0
47.75,0.43,18,0,14.5,0.87,0
48,0,18,0,14,1,0
48,0,18,0,15.5,0.5,0
48,0,18,0,15,0,0
47.75,0.43,18,0,14.5,0.5,0
47.75,0.43,18,0,15.5,0.5,0
48,0,18,0,14.67,0.47,0
47.75,0.43,18,0,15,0,0
48,0,18,0,15.5,0.5,0
48,0,18,0,16.33,0.94,0
48,0,18,0,16,1,0
48,0,18,0,16.25,0.83,0
48,0,18,0,16.25,0.43,0
48,0,18,0,16.25,0.83,0
48,0,18,0,16.25,0.83,0
48,0,18,0,16.5,0.5,0
48,0,18,0,16,1,0
48,0,18,0,15.5,0.5,0
48,0,18.5,0.5,16.25,0.83,0
48,0,18,0,16.33,0.47,0
48,0,18.25,0.43,16.75,0.83,0
48,0,18.25,0.43,16.75,0.83,0
48,0,18.25,0.43,16.25,0.83,0
48,0,18,0,15.67,0.47,0
48,0,18,0,15.75,0.83,0
48,0,18.67,0.47,15.75,0.83,0
47.75,0.43,18,0,15.25,0.43,0
47.5,0.5,18,0,14.25,0.83,0
47.5,0.5,18,0,13.25,1.3,0
47.5,0.5,17,0,13.25,1.3,0
47.5,0.5,17.25,0.43,13.75,1.3,0
47.5,0.5,17.5,0.5,15,0.71,0
47.5,0.5,16.67,0.94,15.67,0.94,0
47.5,0.5,17.25,0.43,17,0.71,0
47.75,0.43,17.25,0.43,17.25,0.83,0
48,0,18,0,16.67,0.47,0
47.5,0.5,17.25,0.43,15.75,0.43,0
47.75,0.43,18,0,15.5,0.5,0
47.6,0.49,18,0,15.6,0.8,0
48,0,17.25,0.43,17,1.41,0
47.33,0.47,17.5,0.5,16.33,0.47,0
47.8,0.4,17.8,0.4,17,1,0
47.67,0.47,18,0,16.75,0.83,0
48,0,17.75,0.43,17,0.71,0
48,0,18,0,16.75,0.83,0
48,0,18,0,16.5,0.5,0
48,0,17.5,0.5,16.5,0.5,0
48,0,18,0,16.75,0.83,0
48,0,17.25,0.43,16.75,0.83,0
48,0,17.75,0.43,17.25,0.83,0
47.75,0.43,18,0,17.33,0.47,0
47.75,0.43,18,0,17.33,0.47,0
48,0,17.75,0.43,17,0.82,0
48,0,18,0,17.25,0.83,0
48,0,18,0,16,1,0
48,0,18,0,15.75,0.83,0
48,0,18,0,15.5,0.5,0
48,0,18,0,16.75,0.83,0
48,0,18,0,17,0.71,0
48,0,17.67,0.47,16.33,0.47,0
48,0,18,0,16.25,0.83,0
48,0,18,0,17.67,0.47,0
48,0,17.25,0.43,17.5,0.5,0
48,0,18,0,17.5,0.5,0
48,0,18,0,17,0,0
48,0,18,0,17,1,0
47.75,0.43,17.5,0.5,17.75,0.43,0
48,0,17.5,0.5,17.25,0.43,0
47.75,0.43,16.75,0.83,17.25,0.83,0
48,0,15.5,0.87,15.5,1.12,0
47.5,0.5,16.5,0.5,12.75,0.83,0
47.5,0.5,18,0,12,0,0
47.5,0.5,16.75,0.43,8.75,2.17,0
47.5,0.5,16,0,4.75,1.79,0
47.67,0.47,15.75,0.43,8,0,0
47.5,0.5,16.25,0.43,10.75,1.09,0
47.5,0.5,16.25,0.43,12.75,0.83,0
47.67,0.47,17,0,12.33,0.47,0
47.5,0.5,17.75,0.43,11.25,0.83,0
47.5,0.5,18,0,10.75,1.79,0
47.5,0.5,18,0,12,0,0
47.5,0.5,17.5,0.5,12,0,0
47.5,0.5,17.75,0.43,12,0,0
47.5,0.5,17.5,0.5,12.75,1.3,0
47.5,0.5,17,0,13.33,0.47,0
48,0,17.25,0.43,14.67,0.47,0
47.5,0.5,16.75,0.43,15.5,0.5,0
47.75,0.43,16.25,0.43,16.25,0.83,0
47.33,0.47,16,0,15.5,0.5,0
47.5,0.5,16,0,15.75,0.83,0
47.5,0.5,16.5,0.5,15.25,0.43,0
47.5,0.5,16.75,0.43,15.5,0.5,0
47.5,0.5,17.25,0.43,15.75,0.83,0
47.5,0.5,17,0,16,1.22,0
47.5,0.5,17,0.71,16.5,1.12,0
47.5,0.5,17.75,0.43,15.75,0.43,0
47.5,0.5,16.75,0.43,15,0,0
47.75,0.43,16.5,0.5,14.75,0.43,0
47.5,0.5,17,0,13.75,0.83,0
47.75,0.43,17,0,12,0,0
47.5,0.5,16.75,0.83,13,1,0
47.67,0.47,16.5,0.87,13.67,1.25,0
47.75,0.43,16.25,0.43,15.5,0.5,0
47.33,0.47,17.33,0.47,15.5,0.5,0
47.75,0.43,17,0,15,0,0
47.5,0.5,17.25,0.43,14.75,0.43,0
47.5,0.5,15.75,0.43,14.25,0.83,0
47.75,0.43,15.25,0.43,16,1,0
48,0,15,0,17,1,0
47.75,0.43,15.25,0.43,17.5,0.5,0
47.75,0.43,15.25,0.43,17,0.71,0
47.75,0.43,15.75,0.83,16.5,0.5,0
48,0,15.75,0.43,15.5,0.5,0
48,0,15.75,0.83,14,1.22,0
48,0,15.5,0.5,13,1.22,0
47.75,0.43,15.33,0.47,14.33,1.7,0
47.5,0.5,15,0,15.33,0.47,0
47.75,0.43,15,0,16.75,0.83,0
47.5,0.5,15.5,0.87,17,1.22,0
47.67,0.47,15.75,0.83,14.33,0.47,0
47.67,0.47,15,0,10.5,0.5,0
47.2,0.4,14.25,0.83,10.25,1.09,0
47.33,0.47,13.5,0.87,12.33,0.47,0
47.5,0.5,14.25,0.83,14,1.22,0
47.5,0.5,15,0,15.25,0.43,0
48,0,15.5,0.87,15.5,0.5,0
47.67,0.47,15.33,0.47,15.5,0.5,0
47.5,0.5,15,0,15.75,0.83,0
47.5,0.5,15.5,0.87,15.5,0.5,0
47.5,0.5,15.5,0.5,15,0,0
47.75,0.43,16.75,0.83,15.25,0.43,0
47.5,0.5,17.5,0.5,14.75,0.43,0
47.75,0.43,17.75,0.43,15,0,0
47.5,0.5,17.5,0.5,15,0,0
47.5,0.5,17.25,0.43,15.25,0.43,0
47.75,0.43,17,0,15,0,0
47.5,0.5,17.75,0.43,13.5,1.12,0
47.5,0.5,18,0,11.33,0.47,0
46.75,0.43,18,0,4.5,3.2,0
46.25,0.83,16.67,1.25,8.67,4.71,0
45.25,0.43,11,1.22,19,1,0
44.75,0.43,14.5,0.87,19.25,0.43,0
45,0,14,1.22,19.25,0.83,0
45,0,11.25,0.83,18,0,0
45.4,0.49,15.25,1.92,12.8,5.46,0
47,0,14.75,3.27,13,1.22,0
47,0,16.5,1.12,12,4.55,0
47.25,0.43,13,1,19.5,1.12,0
47.5,0.5,13.25,0.83,20.5,0.5,0
47.33,0.47,16,1.41,19.25,0.83,0
46.5,0.5,18,0,14,1.63,0
45.5,0.5,15,0,15.67,0.94,0
44.75,0.43,12.5,2.29,13.75,3.03,0
43,1.41,15.25,3.56,16,2,0
39.75,0.83,20.33,0.47,5.5,0.5,0
39.5,0.5,19.25,0.83,4.5,1.5,0
39.33,0.47,16.25,1.79,7.5,4.5,0
39.25,0.43,11.75,2.05,12,0,0
41.67,0.47,15.67,2.05,9.5,4.03,0
42,0,19.25,0.83,17,0.82,0
44.75,0.43,16.5,1.5,12,2.12,0
45,0,15.5,0.87,8.5,0.87,0
45,0,17.5,0.5,12.5,2.5,0
44.5,0.5,15,0,17.5,1.5,0
44,0.82,12.2,0.4,19.2,0.75,0
43.5,0.5,12.25,0.43,18.75,0.43,0
41.5,3.28,12,0,18.25,0.43,0
42,0,13.75,0.83,17.75,0.43,0
42.5,0.5,13,0.71,12.25,2.59,0
44,0.82,7.5,2.69,15,2.16,0
43.5,1.5,12,6.52,17.5,0.5,0
36.5,0.5,14.5,4.72,17.25,1.48,0
42,0,9,4.24,17.75,1.48,0
44.5,0.87,12.75,2.49,21.25,1.79,0
42,2.12,17.25,1.3,20,2.55,0
37,1.22,16.75,1.3,11.75,3.49,0
33.5,1.5,17.25,0.83,12,2.45,0
29.75,4.6,19.75,1.09,17.25,1.3,0
38.5,2.29,20.25,0.83,17,2.55,0
44.25,0.83,17,1.22,18,0.71,0
45.25,0.43,18,0,11.5,2.29,0
45.5,0.5,16.33,0.47,11.67,1.25,0
45.75,0.83,15.25,0.43,11.5,0.5,0
45.75,0.43,17,0.71,9.67,0.94,0
45.67,0.47,18,0,9.67,1.25,0
45.5,0.5,18,0,12,1.41,0
45.5,0.5,18,0,13.5,1.12,0
45.5,0.5,18.75,0.83,15,0.71,0
45.33,0.47,19.33,0.47,16.25,0.43,0
45.25,0.43,18.5,0.5,16.25,0.43,0
45,0,18,0,16.5,0.5,0
45,0,16.75,1.09,17.5,0.5,0
45,0,16.67,0.47,17.25,0.83,0
45,0,17,1.22,16.5,0.5,0
45.25,0.43,17.75,0.43,15.75,0.43,0
45.33,0.47,18.25,0.43,15.67,0.47,0
45.25,0.43,18,0,15.67,0.47,0
45.5,0.5,18,0,15.25,0.43,0
45.25,0.43,18,0,14.67,0.47,0
45,0,18.25,0.43,15.25,0.43,0
45.67,0.47,18.5,0.5,15.33,0.47,0
45.33,0.47,18,0,14.5,0.5,0
45.5,0.5,18,0,15,0.71,0
45.5,0.5,18,0,15.75,0.83,0
45,0,18,0,16.25,0.43,0
45.5,0.5,18,0,14.5,1.12,0
45.5,0.5,18,0,14.5,0.5,0
45.5,0.5,18.25,0.43,14.25,0.83,0
46,0.71,18.75,0.83,15,0.71,0
46.5,0.5,19.75,0.43,14.75,0.43,0
46.5,0.5,20.25,0.43,15,0,0
46.5,0.5,19.75,0.43,14.25,0.83,0
46.5,0.5,19.33,0.47,13.33,1.25,0
46.67,0.47,19,0.71,13.67,1.25,0
46.5,0.5,19.25,0.43,13.5,1.12,0
46.33,0.47,19.33,0.47,14.25,0.83,0
46.5,0.5,19.75,0.43,15.25,0.43,0
45.75,0.83,19.25,0.43,14.5,0.5,0
46,0.71,19,0,14.5,1.12,0
46.5,0.5,19.25,0.43,15.25,0.43,0
45.75,0.43,19.75,0.43,14.25,0.83,0
45.5,0.5,19.25,0.43,15.25,0.83,0
45.5,0.5,18.5,0.5,16.25,0.83,0
45.5,0.5,18.75,0.43,16.25,0.43,0
45.75,0.43,18,0,15,0.71,0
45.25,0.43,18.5,0.87,14.75,0.83,0
45.5,0.5,18.33,0.47,14.33,0.47,0
46.33,0.47,18.25,0.43,15.33,0.47,0
46.33,0.47,18.75,0.83,13,0.82,0
46.5,0.5,19.25,0.83,13.5,1.12,0
46.33,0.47,18.67,0.47,14.75,0.43,0
46,1,19.25,0.83,12.75,0.43,0
46,0.71,19,0.71,13.5,1.12,0
46.5,0.5,18.75,0.83,14,1,0
46.25,0.43,19,0.71,14.5,0.87,0
46.25,0.43,18.5,0.5,14.75,0.43,0
46.25,0.83,18.33,0.47,13.67,0.94,0
46.25,0.83,18.25,0.43,14,1,0
46.33,0.47,18.5,0.87,14.33,0.94,0
46.25,0.83,18,0,13.75,0.83,0
46.25,0.43,18,0,13.5,0.5,0
46,0.71,18.5,0.5,13,0.71,0
45.75,0.43,19.25,0.83,13,0.71,0
46,0.82,18,0,13.25,1.09,0
46.5,0.5,18.5,0.5,14,0.71,0
46.5,0.5,18.75,0.83,14,1,0
46.5,0.5,19,0.71,14.5,0.5,0
46.25,0.43,18.5,0.5,15,0.71,0
46.25,0.43,18.25,0.43,14.75,0.43,0
46,0.71,18.5,0.87,14.25,0.83,0
46.25,0.83,18.5,0.87,13.75,0.83,0
46.25,0.83,18.67,0.47,14,0.82,0
46,1,18.5,0.5,13.25,0.83,0
46.25,0.43,18,0,13.8,1.47,0
46.5,0.5,18.75,0.43,15,0.71,0
46.5,0.5,18.33,0.47,15.33,0.47,0
46.5,0.5,18.25,0.43,14.25,1.3,0
46.33,0.94,19.25,1.3,13,0.82,0
46.25,0.43,19,1.22,13.75,1.3,0
45.5,0.5,18.5,0.87,14,1,0
45,0,18,0,14,1,0
45.5,0.5,18,0,13.5,1.12,0
45.5,0.5,18.5,0.5,13.25,1.09,0
45.5,0.5,18.75,0.43,14.25,0.83,0
45.5,0.5,18,0,14.25,0.83,0
45,0,17.75,0.43,14.5,0.87,0
45.25,0.43,18.33,0.47,14,0.82,0
45.25,0.43,18,0,13.5,0.5,0
45,0,17.5,0.5,12.67,0.47,0
45,0,17.25,0.83,13,0.71,0
45,0,17.75,0.43,12.75,0.43,0
45,0,18,0,12.75,0.43,0
45,0,18.25,0.43,13.25,1.3,0
45,0,18.25,0.43,13.75,0.43,0
45,0,18,0,13.5,0.5,0
45,0,18.25,0.43,14,1,0
45,0,18,0,14.25,0.83,0
45,0,18,0,14,1,0
45,0,18.33,0.47,14.33,0.94,0
45,0,18.25,0.43,15.5,0.5,0
45.33,0.47,18,0,15.33,0.47,0
45,0,18.33,0.47,15.75,0.83,0
45,0,18.5,0.5,15.25,0.43,0
45,0,18.75,0.43,15,0,0
45.25,0.43,18.75,0.83,14.5,0.5,0
45.5,0.5,19,0.71,15,0,0
45.5,0.5,18.33,0.47,14,0.82,0
45.25,0.43,18.5,0.87,14.5,0.5,0
45.25,0.43,17.75,0.43,14.5,0.5,0
45.5,0.5,18,0,14.5,0.5,0
45.25,0.43,18.33,0.47,14.33,0.47,0
45,0,18.25,0.43,14.67,0.47,0
45,0,18.75,0.43,14.5,0.87,0
45.5,0.5,18.33,0.47,14.33,0.47,0
45.33,0.47,17.33,0.47,12.25,0.43,0
45.75,0.43,17.75,0.43,12,0,0
45.5,0.5,18.25,0.43,12,1.87,0
45.33,0.47,18.33,0.47,16.75,1.09,0
45.5,0.5,19.75,1.3,17,1.22,0
45.5,0.5,18.25,0.43,16.5,1.12,0
46,0,19,0,17.67,0.94,0
46,0,18,0,17.25,0.43,0
46.33,0.94,18.5,0.5,18,0,0
45.8,0.75,19,0.71,17.8,0.4,0
46.25,0.43,19,0.71,15.75,0.83,0
46.67,0.47,18.5,0.5,14.67,0.47,0
46.67,0.47,18.33,0.47,14.5,0.5,0
46.75,0.43,18,0,13.25,1.09,0
46.75,0.43,18,0,12.25,0.43,0
46.5,0.5,18.25,0.43,12,0,0
47,0,18.25,0.43,12.25,0.43,0
46.5,0.5,18.25,0.43,12,0,0
46.75,0.43,18.67,0.47,12,0,0
46.5,0.5,18.5,0.87,10.5,1.12,0
47.33,0.47,18.25,0.43,11.33,0.47,0
46.5,0.5,18.25,0.43,11.25,1.09,0
46.5,0.5,18.25,0.43,12,0.71,0
46.25,0.83,18.5,0.5,13.5,0.87,0
46.5,0.5,18.5,0.5,13,0.71,0
46,0.82,18.33,0.47,13.25,0.83,0
46.6,0.49,19,0.82,13,0,0
46.33,0.47,19.33,0.47,12.25,0.43,0
46.25,0.83,19,0.71,13.25,0.83,0
46.5,0.5,19.5,1.12,12.5,0.5,0
46.5,0.5,18,0,10,0.71,0
46.5,0.5,18.25,0.43,9.75,1.48,0
46.25,0.43,19.25,0.43,12,0.71,0
46.5,0.5,18,0,11.67,0.47,0
46.5,0.5,18,0,12,0.71,0
46.67,0.47,18,0,10.67,1.25,0
46.33,0.47,18,0,13.25,0.83,0
46.33,0.47,18.67,0.47,12.75,0.83,0
46.5,0.5,18.5,0.5,12.5,0.5,0
46.5,0.5,18.5,0.5,13,1.22,0
45.5,0.5,18.5,0.87,14.25,0.83,0
45.5,0.5,18.25,0.43,14,0.71,0
45.75,0.43,19,0.82,13.33,1.25,0
46.5,0.5,18.33,0.47,12.67,0.47,0
46.5,0.5,18.5,0.5,11,0.71,0
46.5,0.5,18,0,11.25,0.83,0
47,0,17.75,0.43,11.33,0.94,0
47,0.71,17.5,0.5,11.25,0.83,0
46.33,0.47,18,0,12.25,1.09,0
46.4,0.49,18,0,12.75,0.83,0
46.33,0.47,18,0,13.25,1.3,0
46,0,18,0,14.5,0.5,0
45.75,0.83,18,0,13.75,0.83,0
45.75,0.83,17.5,0.5,12.75,0.43,0
45.5,0.5,16.75,0.43,13,1,0
46.25,0.43,17.75,0.43,14.25,0.43,0
46,0,18,0,14.25,0.83,0
45.75,0.43,18,0,14.25,0.83,0
46,0.71,18,0,13.67,0.94,0
46.5,0.5,17.75,0.43,14.5,0.87,0
46.25,0.43,18,0,14.25,1.3,0
46.5,0.5,18,0,14.25,0.83,0
46.33,0.47,17.75,0.43,14,0.82,0
46,0.71,18,0,14.25,0.83,0
46.25,0.83,18,0,14.75,0.83,0
46.2,0.75,18,0,14.4,1.02,0
46.33,0.47,18,0,14,0.82,0
46,0,18,0,14.75,0.43,0
46.33,0.47,18.33,0.47,13.75,0.83,0
46.5,0.5,18.25,0.43,12.25,0.43,0
46,0.71,18,0,12.75,0.83,0
46.25,0.43,18,0,13.25,1.3,0
46.25,0.43,17.75,0.43,13.25,0.83,0
46.25,0.83,17.75,0.43,14.25,0.83,0
45.75,0.83,17.67,0.47,14,0.82,0
45.75,0.83,17.5,0.5,14,1,0
45.5,0.5,18,0,14,0.82,0
45.5,0.5,18,0,14.75,0.83,0
45.75,0.43,17.75,0.43,14.75,0.43,0
45.5,0.5,17.75,0.43,15.5,0.5,0
45.5,0.5,17.75,0.43,15.5,0.87,0
46,0.71,18,0,14.25,0.83,0
46.5,0.5,17,1.22,13.5,1.12,0
46.33,0.47,15.67,0.47,13.25,1.3,0
46.5,0.5,15.75,0.83,14.75,0.43,0
46.75,0.43,15.75,0.43,16,0.71,0
46.5,0.5,15.75,0.83,15.75,0.43,0
46.5,0.5,16,0,14.75,0.43,0
46.5,0.5,16.25,0.43,15,0.71,0
46,0.71,16,0.71,14.75,0.83,0
46.25,0.43,15.75,0.43,14.5,1.12,0
46.75,0.43,16.75,0.43,15.75,0.83,0
47,0,17,0,15,0,0
47.67,0.47,16.25,0.43,15,0,0
47,0.71,16,0.71,14.5,1.12,0
46.75,0.43,15.25,0.43,14,1,0
46.5,0.5,15,0,14,1,0
46.5,0.5,16,0.71,14.75,0.83,0
46.5,0.5,16,0.71,15.5,1.12,0
45.67,0.47,15,0,13,0.71,0
46,1,15,0,12.5,0.87,0
46,0.71,15,0,12,0.71,0
45.5,0.5,15.25,0.43,13.75,1.3,0
45.75,0.43,16.75,0.83,14,0.71,0
45.5,0.5,16,0.71,13.25,0.83,0
45.5,0.5,15.5,0.5,12.25,0.43,0
45.5,0.5,15.33,0.47,12,0,0
45.5,0.5,17,0,12,0.82,0
46,0,18,0,9.67,0.47,0
45.33,0.47,17.33,0.94,10,4.06,0
46,0.89,18,0,12.25,0.43,0
45.33,0.47,17.33,0.47,12.25,0.43,0
45.5,0.5,17,1,13.75,1.3,0
45.5,0.5,15,0,13.5,0.87,0
45.5,0.5,17.25,0.43,12.5,0.5,0
45.5,0.5,17,0.82,13,1.41,0
45.5,0.5,16.5,0.5,13.5,0.5,0
45.5,0.5,16.75,0.43,14,1,0
45.5,0.5,17.25,0.83,14,1,0
45.5,0.5,16.25,1.09,13.5,1.12,0
45.75,0.43,17.75,0.43,11.25,0.43,0
45.75,0.43,17.25,0.83,13.25,1.09,0
46,0.71,18,0,12,0.71,0
45.5,0.5,18,0,10.25,1.48,0
45.25,0.43,18.25,0.43,11,1.58,0
45.67,0.47,17,1,13.33,0.94,0
45.5,0.5,15.75,0.83,14,1,0
45.33,0.47,15.33,0.47,14.25,0.83,0
45.5,0.5,15,0,13.5,1.12,0
45.25,0.43,15.25,0.43,14,1,0
45.5,0.5,15.5,0.5,15.25,0.83,0
45.5,0.5,16.25,0.43,15.75,0.83,0
45.5,0.5,15.75,0.43,16,0.71,0
45.75,0.43,16.67,0.47,13,0.82,0
45.75,0.83,16.33,1.25,11.33,0.47,0
46.33,0.47,16.75,1.3,11.33,0.47,0
45.75,0.83,16.5,0.5,12,0,0
46,0.82,16.33,0.47,11.5,0.5,0
46.33,0.47,17.33,0.47,9.75,0.83,0
46.5,0.5,18,0,10,1.22,0
46.5,0.5,17.75,0.43,10.25,0.43,0
46.5,0.5,18,0,9.5,0.87,0
46.25,0.83,18,0,10.25,0.43,0
45.5,0.5,16,0.71,9,0.71,0
45.5,0.5,15.33,0.47,8.67,0.94,0
46,0,15,0,8.33,0.47,0
46.5,0.5,17.25,0.83,8,2.12,0
46.67,0.47,17.5,0.5,6.67,1.25,0
46.6,0.49,18,0,8.5,2.06,0
46.5,0.5,18,0,11.5,1.12,0
47,0.82,18,0,12.67,0.47,0
47,0.82,18.33,0.47,12,0,0
47,0,18,0,12.67,0.47,0
46.5,0.5,17.75,0.43,12.5,0.5,0
46,1,18,0,13,0.71,0
45.5,0.5,18,0,12.5,0.5,0
45.25,0.43,18,0,12.75,0.83,0
45.75,0.43,17.25,0.43,12.25,0.43,0
46.5,0.5,17,0,12,0.82,0
45.75,0.43,18,0,12.75,0.43,0
46,0,17.75,0.43,12.67,0.47,0
45.33,0.47,17.67,0.47,12.5,0.5,0
45.67,0.47,17.25,0.43,13.67,0.47,0
46,0,17.75,0.43,12.5,0.5,0
46,0,18.25,0.43,13.5,1.12,0
46.25,0.43,18.5,0.5,12.75,0.43,0
46.5,0.5,18,0,12.33,0.47,0
46.67,0.47,18.75,0.43,13,0,0
46.33,0.47,18.33,0.47,12.5,0.5,0
46.5,0.5,18.25,0.43,12.25,0.43,0
46.5,0.5,18.25,0.43,12.75,0.83,0
46.5,0.5,18,0,12.25,0.43,0
46.25,0.83,18,0,12,0,0
46.5,0.5,18,0,11.5,1.5,0
46.25,0.43,18,0,13.5,1.12,0
46.5,0.5,18.75,0.43,13,0.71,0
46.5,0.5,18,0,11.67,0.47,0
46.5,0.5,18,0,11.33,0.94,0
46.67,0.47,18,0,12.33,0.47,0
46.25,0.83,18,0,11.5,0.5,0
46.5,0.5,17.75,0.43,10.75,0.83,0
46,0,18,0,11.75,0.43,0
46.25,0.43,18.5,0.87,12.5,1.5,0
46.5,0.5,18.5,0.5,15.75,1.09,0
46.5,0.5,18.5,0.5,16.25,0.43,0
46.25,0.43,18.25,0.43,15,0.71,0
46.5,0.5,17.75,0.43,12.5,0.5,0
46.5,0.5,17.25,0.83,10.75,1.09,0
46.5,0.5,18,0,11.67,0.47,0
46.25,0.83,18,0,13,0.71,0
46.5,0.5,18.25,0.43,12.75,0.83,0
46.67,0.47,18,0,13.33,0.94,0
46.33,0.47,18,0,13,1.22,0
46.5,0.5,18.25,0.43,12.5,0.5,0
46.5,0.5,18.25,0.43,12.25,0.43,0
46.5,0.5,18.25,0.43,14,1.22,0
46.75,0.43,18.5,0.5,12,0,0
47,0.71,19,0.71,12,0.71,0
46.25,0.83,18.25,0.43,11.5,0.5,0
46.25,0.83,18.75,0.43,12.5,0.5,0
46,1,18,0,14.5,1.5,0
46,0,17.75,0.43,14.75,0.83,0
45.75,0.43,17.67,0.47,14.33,0.94,0
45.75,0.43,17.5,0.5,14.75,0.43,0
45.5,0.5,18,0,15.4,0.49,0
45.75,0.83,18,0,15.33,0.47,0
45.67,0.47,18,0,15.33,0.47,0
46,0,18,0,14.5,0.5,0
46.33,0.47,18,0,14.75,0.43,0
46.5,0.5,18,0,14,0.71,0
46,0.71,18,0,14.5,0.5,0
46.25,0.83,18,0,14,1,0
46,0,18,0,14.25,0.83,0
46,0.71,18,0,14.25,0.83,0
45.5,0.5,18,0,14.25,0.83,0
46.25,0.43,18,0,14.25,0.43,0
46.25,0.43,18,0,13.75,0.83,0
46.25,0.43,18,0,14.25,0.43,0
46.5,0.5,18,0,14.75,0.83,0
46.5,0.5,18,0,15.33,0.47,0
46.75,0.43,18.25,0.43,14.5,0.5,0
46.67,0.47,18,0,14.33,0.94,0
46.33,0.47,18,0,14.25,0.43,0
46.5,0.5,18,0,13.5,1.12,0
46.5,0.5,18,0,14,1.58,0
46.25,0.83,17.75,0.43,14.75,0.83,0
46.5,0.5,18,0,14.5,0.5,0
46.5,0.5,18,0,14.75,0.43,0
46.25,0.43,18,0,14,0.71,0
46.5,0.5,18,0,13.75,1.3,0
46.5,0.5,18,0,13,1.41,0
46.33,0.47,17.75,0.43,14.33,0.94,0
46.67,0.47,18,0,15,0.82,0
46.25,0.43,18,0,15.5,0.87,0
46.5,0.5,17.25,1.3,16.25,0.83,0
45.5,0.5,16.5,0.87,14.75,0.83,0
45.33,0.47,16.67,1.25,13.5,1.5,0
45.5,0.5,18,0,16.25,1.09,0
45.5,0.5,17.25,0.43,17.25,0.43,0
45.75,0.43,16.5,1.12,15.5,0.87,0
45.5,0.5,17.75,0.43,16.25,0.43,0
45.5,0.5,18,0,15.25,0.43,0
45.5,0.5,16.25,0.83,14.5,0.5,0
45.5,0.5,15.33,0.47,13.33,1.25,0
45.75,0.83,15.25,0.43,12.25,0.43,0
46,0.82,16,0.71,13.33,1.25,0
45.75,0.43,17.25,0.83,14,1.22,0
45.5,0.5,18,0,13.25,1.09,0
45.75,0.43,17.5,0.5,14.75,0.83,0
45.75,0.83,17.25,0.43,14.25,0.43,0
46,0.71,17.75,0.43,13,1,0
46.33,0.47,17,0,12.5,0.5,0
